data_state,lic_type,standard_app_type,year,mean,median,count,count_over30days,pct_over30days,count_over60days,pct_over60days,count_over90days,pct_over90days,count_over120days,pct_over120days,count_over180days,pct_over180days,count_over1year,pct_over1year
SC,RN,Endorsement+Exam+Other+Unknown,2021,53,43,4395,2853,0.6491467576791808,1400,0.3185437997724687,536,0.12195676905574517,267,0.06075085324232082,123,0.027986348122866895,14,0.0031854379977246873
TN,LPN,Endorsement+Exam+Other+Unknown,2020,72,58,1413,1222,0.86482661004954,668,0.4727530077848549,271,0.19179051663128097,162,0.11464968152866242,53,0.03750884642604388,11,0.00778485491861288
TN,LPN,Endorsement+Exam+Other+Unknown,2021,99,71,930,860,0.9247311827956989,572,0.6150537634408603,341,0.36666666666666664,217,0.23333333333333334,103,0.110752688172043,23,0.024731182795698924
TN,RN,Endorsement+Exam+Other+Unknown,2020,60,52,7057,5327,0.7548533371120872,2675,0.3790562561995182,924,0.13093382457134758,500,0.07085163667280714,209,0.029615984129233386,24,0.003400878560294743
TN,RN,Endorsement+Exam+Other+Unknown,2021,66,57,6574,5325,0.8100091268634013,3028,0.4606023729844843,1115,0.16960754487374505,468,0.07118953452996654,173,0.02631578947368421,34,0.0051718892607240646
TX,LPN,Endorsement+Exam+Other+Unknown,2020,76,70,1302,1209,0.9285714285714286,812,0.6236559139784946,391,0.30030721966205837,156,0.11981566820276497,5,0.0038402457757296467,0,0
TX,LPN,Endorsement+Exam+Other+Unknown,2021,101,93,3513,3181,0.9054938798747509,2607,0.7421007685738685,1833,0.5217762596071733,1038,0.2954739538855679,319,0.09080557927697125,9,0.0025619128949615714
TX,LPN,Endorsement+Exam+Other+Unknown,Pending as of 10/01/21,109,94,1563,1276,0.8163787587971849,1021,0.653230966090851,806,0.5156749840051184,623,0.39859245041586694,312,0.19961612284069097,0,0
TX,RN,Endorsement+Exam+Other+Unknown,2020,75,76,3845,3327,0.8652795838751626,2512,0.6533159947984395,1288,0.3349804941482445,441,0.11469440832249675,9,0.0023407022106631988,0,0
TX,RN,Endorsement+Exam+Other+Unknown,2021,105,104,19129,17177,0.897955983062366,14933,0.7806471849025041,11519,0.6021747085576873,7131,0.3727847770400962,1416,0.07402373359820168,35,0.0018296826807465106
TX,RN,Endorsement+Exam+Other+Unknown,Pending as of 10/01/21,108,85,11085,8240,0.7433468651330627,6292,0.5676138926477221,5410,0.48804691023906177,4549,0.4103743797925124,2901,0.26170500676589986,0,0
VA,LPN,Endorsement+Exam+Other+Unknown,2020,105,77,1430,1308,0.9146853146853147,978,0.6839160839160839,556,0.3888111888111888,356,0.24895104895104894,190,0.13286713286713286,35,0.024475524475524476
VA,LPN,Endorsement+Exam+Other+Unknown,2021,107,78,1024,885,0.8642578125,702,0.685546875,377,0.3681640625,248,0.2421875,147,0.1435546875,39,0.0380859375
VA,RN,Endorsement+Exam+Other+Unknown,2020,86,69,7733,6301,0.8148196042932885,4563,0.5900685374369585,2586,0.3344109659899134,1427,0.18453381611276348,599,0.07746023535497219,124,0.016035173929910773
VA,RN,Endorsement+Exam+Other+Unknown,2021,79,66,6889,5111,0.7419073885905066,3888,0.5643779939033241,1841,0.26723762519959354,966,0.14022354478153579,497,0.07214399767745681,106,0.015386848599216142
VT,LPN,Endorsement+Exam+Other+Unknown,2020,26,3,385,119,0.3090909090909091,74,0.19220779220779222,28,0.07272727272727272,10,0.025974025974025976,4,0.01038961038961039,0,0
VT,LPN,Endorsement+Exam+Other+Unknown,2021,22,5,350,99,0.28285714285714286,38,0.10857142857142857,8,0.022857142857142857,5,0.014285714285714285,2,0.005714285714285714,0,0
VT,LPN,Endorsement+Exam+Other+Unknown,Pending as of 09/23/21,71,78,33,21,0.6363636363636364,18,0.5454545454545454,15,0.45454545454545453,9,0.2727272727272727,1,0.030303030303030304,0,0
VT,RN,Endorsement+Exam+Other+Unknown,2020,15,1,3065,457,0.14910277324632953,233,0.07601957585644371,133,0.043393148450244695,86,0.028058727569331157,30,0.009787928221859706,6,0.001957585644371941
VT,RN,Endorsement+Exam+Other+Unknown,2021,15,1,2712,439,0.16187315634218288,224,0.08259587020648967,102,0.03761061946902655,46,0.01696165191740413,19,0.007005899705014749,4,0.0014749262536873156
VT,RN,Endorsement+Exam+Other+Unknown,Pending as of 09/23/21,82,71,213,155,0.7276995305164319,120,0.5633802816901409,89,0.41784037558685444,66,0.30985915492957744,4,0.018779342723004695,0,0
WV,RN,Endorsement+Exam+Other+Unknown,2020,72,65,2087,1564,0.7494010541447054,1112,0.5328222328701485,674,0.3229516051748922,347,0.16626736942980355,48,0.022999520843315763,0,0
WV,RN,Endorsement+Exam+Other+Unknown,2021,75,69,1972,1518,0.7697768762677485,1124,0.5699797160243407,661,0.3351926977687627,351,0.17799188640973632,53,0.0268762677484787,1,5.070993914807302e-4
WV,RN,Endorsement+Exam+Other+Unknown,Pending as of 10/07/21,98,80,689,594,0.8621190130624092,406,0.5892597968069666,314,0.45573294629898403,248,0.3599419448476052,83,0.1204644412191582,0,0
WY,RN,Endorsement+Exam+Other+Unknown,2020,66,48,718,504,0.7019498607242339,272,0.3788300835654596,142,0.1977715877437326,92,0.12813370473537605,42,0.0584958217270195,1,0.001392757660167131
WY,RN,Endorsement+Exam+Other+Unknown,2021,61,47.5,590,418,0.7084745762711865,223,0.37796610169491524,108,0.18305084745762712,54,0.09152542372881356,19,0.03220338983050847,2,0.003389830508474576
